Date,"Close Price"
"2017-12-01 00:32:00",10028.62
"2017-12-01 00:33:00",10036.89
"2017-12-01 00:34:00",10029.22
"2017-12-01 00:35:00",10038.76
"2017-12-01 00:36:00",10039.23
"2017-12-01 00:37:00",10045.16
"2017-12-01 00:38:00",10054.76
"2017-12-01 00:39:00",10048.27
"2017-12-01 00:40:00",10052.21
"2017-12-01 00:41:00",10061.01
"2017-12-01 00:42:00",10040.81
"2017-12-01 00:43:00",10021.39
"2017-12-01 00:44:00",10000.11
"2017-12-01 00:45:00",9986.46
"2017-12-01 00:46:00",9969.65
"2017-12-01 00:47:00",9930.84
"2017-12-01 00:48:00",9874.42
"2017-12-01 00:49:00",9888.19
"2017-12-01 00:50:00",9877.85
"2017-12-01 00:51:00",9878.13
"2017-12-01 00:52:00",9833.23
"2017-12-01 00:53:00",9843.98
"2017-12-01 00:54:00",9856.21
"2017-12-01 00:55:00",9855.22
"2017-12-01 00:56:00",9848.79
"2017-12-01 00:57:00",9853.31
"2017-12-01 00:58:00",9872.21
"2017-12-01 00:59:00",9885.98
"2017-12-01 01:00:00",9874.19
"2017-12-01 01:01:00",9864.65
"2017-12-01 01:02:00",9827.86
"2017-12-01 01:03:00",9797.35
"2017-12-01 01:04:00",9748.72
"2017-12-01 01:05:00",9788.26
"2017-12-01 01:06:00",9775.69
"2017-12-01 01:07:00",9784.1
"2017-12-01 01:08:00",9768.92
"2017-12-01 01:09:00",9757.11
"2017-12-01 01:10:00",9750.55
"2017-12-01 01:11:00",9765.77
"2017-12-01 01:12:00",9798.97
"2017-12-01 01:13:00",9828.41
"2017-12-01 01:14:00",9830.05
"2017-12-01 01:15:00",9826.23
"2017-12-01 01:16:00",9819.87
"2017-12-01 01:17:00",9824.11
"2017-12-01 01:18:00",9836.5
"2017-12-01 01:19:00",9861.93
"2017-12-01 01:20:00",9871.32
"2017-12-01 01:21:00",9866.35
"2017-12-01 01:22:00",9844.93
"2017-12-01 01:23:00",9823.64
"2017-12-01 01:24:00",9803.34
"2017-12-01 01:25:00",9786.97
"2017-12-01 01:26:00",9782.76
"2017-12-01 01:27:00",9779.05
"2017-12-01 01:28:00",9763.29
"2017-12-01 01:29:00",9729.03
"2017-12-01 01:30:00",9721.23
"2017-12-01 01:31:00",9707.37
"2017-12-01 01:32:00",9716.26
"2017-12-01 01:33:00",9701.86
"2017-12-01 01:34:00",9697.72
"2017-12-01 01:35:00",9718.11
"2017-12-01 01:36:00",9744.15
"2017-12-01 01:37:00",9747.64
"2017-12-01 01:38:00",9743.11
"2017-12-01 01:39:00",9758.29
"2017-12-01 01:40:00",9790.33
"2017-12-01 01:41:00",9793.19
"2017-12-01 01:42:00",9792.51
"2017-12-01 01:43:00",9789.46
"2017-12-01 01:44:00",9770.61
"2017-12-01 01:45:00",9772.25
"2017-12-01 01:46:00",9787.58
"2017-12-01 01:47:00",9792.59
"2017-12-01 01:48:00",9799.15
"2017-12-01 01:49:00",9819.75
"2017-12-01 01:50:00",9813.87
"2017-12-01 01:51:00",9802.66
"2017-12-01 01:52:00",9783.67
"2017-12-01 01:53:00",9770.84
"2017-12-01 01:54:00",9759.51
"2017-12-01 01:55:00",9781.4
"2017-12-01 01:56:00",9780.72
"2017-12-01 01:57:00",9773.72
"2017-12-01 01:58:00",9769.41
"2017-12-01 01:59:00",9774.01
"2017-12-01 02:00:00",9792.15
"2017-12-01 02:01:00",9797.77
"2017-12-01 02:02:00",9775.77
"2017-12-01 02:03:00",9737.09
"2017-12-01 02:04:00",9721.8
"2017-12-01 02:05:00",9704.35
"2017-12-01 02:06:00",9703.42
"2017-12-01 02:07:00",9706.2
"2017-12-01 02:08:00",9718.38
"2017-12-01 02:09:00",9725.86
"2017-12-01 02:10:00",9716.64
"2017-12-01 02:11:00",9723.46
"2017-12-01 02:12:00",9723.18
"2017-12-01 02:13:00",9723.95
"2017-12-01 02:14:00",9732.83
"2017-12-01 02:15:00",9742.79
"2017-12-01 02:16:00",9752.84
"2017-12-01 02:17:00",9763.18
"2017-12-01 02:18:00",9753.82
"2017-12-01 02:19:00",9743.18
"2017-12-01 02:20:00",9721.24
"2017-12-01 02:21:00",9711.28
"2017-12-01 02:22:00",9696.22
"2017-12-01 02:23:00",9668.27
"2017-12-01 02:24:00",9629.7
"2017-12-01 02:25:00",9636.42
"2017-12-01 02:26:00",9632.76
"2017-12-01 02:27:00",9626.89
"2017-12-01 02:28:00",9601.91
"2017-12-01 02:29:00",9624.72
"2017-12-01 02:30:00",9639.37
"2017-12-01 02:31:00",9628.13
"2017-12-01 02:32:00",9644.95
"2017-12-01 02:33:00",9653.15
"2017-12-01 02:34:00",9667.07
"2017-12-01 02:35:00",9676.9
"2017-12-01 02:36:00",9678.68
"2017-12-01 02:37:00",9682.76
"2017-12-01 02:38:00",9713.25
"2017-12-01 02:39:00",9728.79
"2017-12-01 02:40:00",9734.06
"2017-12-01 02:41:00",9741.82
"2017-12-01 02:42:00",9718.35
"2017-12-01 02:43:00",9723.88
"2017-12-01 02:44:00",9719.02
"2017-12-01 02:45:00",9713.39
"2017-12-01 02:46:00",9710.11
"2017-12-01 02:47:00",9713.89
"2017-12-01 02:48:00",9710.87
"2017-12-01 02:49:00",9722.05
"2017-12-01 02:50:00",9769.35
"2017-12-01 02:51:00",9800.71
"2017-12-01 02:52:00",9797.43
"2017-12-01 02:53:00",9780.89
"2017-12-01 02:54:00",9792.42
"2017-12-01 02:55:00",9796.46
"2017-12-01 02:56:00",9794.69
"2017-12-01 02:57:00",9819.21
"2017-12-01 02:58:00",9823.69
"2017-12-01 02:59:00",9817.16
"2017-12-01 03:00:00",9805.99
"2017-12-01 03:01:00",9810.69
"2017-12-01 03:02:00",9811.42
"2017-12-01 03:03:00",9811.45
"2017-12-01 03:04:00",9810.67
"2017-12-01 03:05:00",9800.66
"2017-12-01 03:06:00",9765.91
"2017-12-01 03:07:00",9773.87
"2017-12-01 03:08:00",9755.63
"2017-12-01 03:09:00",9758.41
"2017-12-01 03:10:00",9765.89
"2017-12-01 03:11:00",9759.08
"2017-12-01 03:12:00",9744.39
"2017-12-01 03:13:00",9734.93
"2017-12-01 03:14:00",9744.73
"2017-12-01 03:15:00",9748.9
"2017-12-01 03:16:00",9748.76
"2017-12-01 03:17:00",9727.31
"2017-12-01 03:18:00",9717.83
"2017-12-01 03:19:00",9711.77
"2017-12-01 03:20:00",9704.92
"2017-12-01 03:21:00",9676.42
"2017-12-01 03:22:00",9661.13
"2017-12-01 03:23:00",9669.3
"2017-12-01 03:24:00",9682.31
"2017-12-01 03:25:00",9692.14
"2017-12-01 03:26:00",9696.95
"2017-12-01 03:27:00",9700.53
"2017-12-01 03:28:00",9695.51
"2017-12-01 03:29:00",9688.11
"2017-12-01 03:30:00",9685.01
"2017-12-01 03:31:00",9708.74
"2017-12-01 03:32:00",9712.26
"2017-12-01 03:33:00",9704.17
"2017-12-01 03:34:00",9706.48
"2017-12-01 03:35:00",9715.69
"2017-12-01 03:36:00",9706.48
"2017-12-01 03:37:00",9701.07
"2017-12-01 03:38:00",9692.17
"2017-12-01 03:39:00",9676.05
"2017-12-01 03:40:00",9687.52
"2017-12-01 03:41:00",9687.38
"2017-12-01 03:42:00",9693.66
"2017-12-01 03:43:00",9707.34
"2017-12-01 03:44:00",9716.84
"2017-12-01 03:45:00",9713.63
"2017-12-01 03:46:00",9707.61
"2017-12-01 03:47:00",9713.39
"2017-12-01 03:48:00",9724.85
"2017-12-01 03:49:00",9722.78
"2017-12-01 03:50:00",9722.42
"2017-12-01 03:51:00",9723.9
"2017-12-01 03:52:00",9745.83
"2017-12-01 03:53:00",9764.73
"2017-12-01 03:54:00",9753.45
"2017-12-01 03:55:00",9743.71
"2017-12-01 03:56:00",9733.7
"2017-12-01 03:57:00",9723.27
"2017-12-01 03:58:00",9719.69
"2017-12-01 03:59:00",9705.98
"2017-12-01 04:00:00",9706.1
"2017-12-01 04:01:00",9691.82
"2017-12-01 04:02:00",9674.62
"2017-12-01 04:03:00",9659.15
"2017-12-01 04:04:00",9674.9
"2017-12-01 04:05:00",9690.46
"2017-12-01 04:06:00",9681.56
"2017-12-01 04:07:00",9676.49
"2017-12-01 04:08:00",9675.05
"2017-12-01 04:09:00",9678.2
"2017-12-01 04:10:00",9693.87
"2017-12-01 04:11:00",9733.71
"2017-12-01 04:12:00",9756.42
"2017-12-01 04:13:00",9750.01
"2017-12-01 04:14:00",9743.2
"2017-12-01 04:15:00",9737.49
"2017-12-01 04:16:00",9743.42
"2017-12-01 04:17:00",9751.25
"2017-12-01 04:18:00",9755.42
"2017-12-01 04:19:00",9783.2
"2017-12-01 04:20:00",9813.22
"2017-12-01 04:21:00",9824.08
"2017-12-01 04:22:00",9833.23
"2017-12-01 04:23:00",9850.52
"2017-12-01 04:24:00",9873.17
"2017-12-01 04:25:00",9877.37
"2017-12-01 04:26:00",9902.31
"2017-12-01 04:27:00",9909.9
"2017-12-01 04:28:00",9912.22
"2017-12-01 04:29:00",9895.56
"2017-12-01 04:30:00",9879.54
"2017-12-01 04:31:00",9898.35
"2017-12-01 04:32:00",9856.49
"2017-12-01 04:33:00",9840.68
"2017-12-01 04:34:00",9841.97
"2017-12-01 04:35:00",9850.48
"2017-12-01 04:36:00",9850.2
"2017-12-01 04:37:00",9845.53
"2017-12-01 04:38:00",9830.82
"2017-12-01 04:39:00",9814.53
"2017-12-01 04:40:00",9794.49
"2017-12-01 04:41:00",9796.88
"2017-12-01 04:42:00",9825.74
"2017-12-01 04:43:00",9829.2
"2017-12-01 04:44:00",9816.89
"2017-12-01 04:45:00",9794.46
"2017-12-01 04:46:00",9808.2
"2017-12-01 04:47:00",9800.84
"2017-12-01 04:48:00",9796.43
"2017-12-01 04:49:00",9792.08
"2017-12-01 04:50:00",9794.4
"2017-12-01 04:51:00",9804.18
"2017-12-01 04:52:00",9815.61
"2017-12-01 04:53:00",9814.57
"2017-12-01 04:54:00",9826.16
"2017-12-01 04:55:00",9829.4
"2017-12-01 04:56:00",9829.54
"2017-12-01 04:57:00",9833.18
"2017-12-01 04:58:00",9839.46
"2017-12-01 04:59:00",9847.93
"2017-12-01 05:00:00",9844.33
"2017-12-01 05:01:00",9843.52
"2017-12-01 05:02:00",9843.15
"2017-12-01 05:03:00",9826.76
"2017-12-01 05:04:00",9815.39
"2017-12-01 05:05:00",9809.77
"2017-12-01 05:06:00",9794.54
"2017-12-01 05:07:00",9785.13
"2017-12-01 05:08:00",9776.61
"2017-12-01 05:09:00",9792.43
"2017-12-01 05:10:00",9783.92
"2017-12-01 05:11:00",9796.57
"2017-12-01 05:12:00",9791.42
"2017-12-01 05:13:00",9791.31
"2017-12-01 05:14:00",9791.67
"2017-12-01 05:15:00",9790.33
"2017-12-01 05:16:00",9785.83
"2017-12-01 05:17:00",9780.87
"2017-12-01 05:18:00",9766.3
"2017-12-01 05:19:00",9768.89
"2017-12-01 05:20:00",9763.92
"2017-12-01 05:21:00",9766.17
"2017-12-01 05:22:00",9775.79
"2017-12-01 05:23:00",9767.06
"2017-12-01 05:24:00",9761.84
"2017-12-01 05:25:00",9757.82
"2017-12-01 05:26:00",9767.05
"2017-12-01 05:27:00",9763.03
"2017-12-01 05:28:00",9747.8
"2017-12-01 05:29:00",9707.3
"2017-12-01 05:30:00",9686.04
"2017-12-01 05:31:00",9658.17
"2017-12-01 05:32:00",9682.44
"2017-12-01 05:33:00",9685.96
"2017-12-01 05:34:00",9677.34
"2017-12-01 05:35:00",9666.98
"2017-12-01 05:36:00",9642.48
"2017-12-01 05:37:00",9599.8
"2017-12-01 05:38:00",9563.97
"2017-12-01 05:39:00",9553.75
"2017-12-01 05:40:00",9565.3
"2017-12-01 05:41:00",9542.3
"2017-12-01 05:42:00",9564.61
"2017-12-01 05:43:00",9558.14
"2017-12-01 05:44:00",9587.23
"2017-12-01 05:45:00",9628.92
"2017-12-01 05:46:00",9602.49
"2017-12-01 05:47:00",9608.13
"2017-12-01 05:48:00",9608.28
"2017-12-01 05:49:00",9604.75
"2017-12-01 05:50:00",9612.66
"2017-12-01 05:51:00",9607.13
"2017-12-01 05:52:00",9593.58
"2017-12-01 05:53:00",9587.97
"2017-12-01 05:54:00",9597.92
"2017-12-01 05:55:00",9591.38
"2017-12-01 05:56:00",9566.27
"2017-12-01 05:57:00",9571.1
"2017-12-01 05:58:00",9577.13
"2017-12-01 05:59:00",9585.52
"2017-12-01 06:00:00",9582.02
"2017-12-01 06:01:00",9567.86
"2017-12-01 06:02:00",9570.62
"2017-12-01 06:03:00",9595.4
"2017-12-01 06:04:00",9599.18
"2017-12-01 06:05:00",9617.75
"2017-12-01 06:06:00",9629.21
"2017-12-01 06:07:00",9633.95
"2017-12-01 06:08:00",9642.47
"2017-12-01 06:09:00",9640.71
"2017-12-01 06:10:00",9646.11
"2017-12-01 06:11:00",9647.95
"2017-12-01 06:12:00",9636.35
"2017-12-01 06:13:00",9625.68
"2017-12-01 06:14:00",9621.66
"2017-12-01 06:15:00",9603
"2017-12-01 06:16:00",9594.59
"2017-12-01 06:17:00",9591.16
"2017-12-01 06:18:00",9577.43
"2017-12-01 06:19:00",9588.04
"2017-12-01 06:20:00",9579.3
"2017-12-01 06:21:00",9587.11
"2017-12-01 06:22:00",9610.95
"2017-12-01 06:23:00",9622.91
"2017-12-01 06:24:00",9628.95
"2017-12-01 06:25:00",9648.22
"2017-12-01 06:26:00",9638.94
"2017-12-01 06:27:00",9625.52
"2017-12-01 06:28:00",9634.98
"2017-12-01 06:29:00",9625.54
"2017-12-01 06:30:00",9616.34
"2017-12-01 06:31:00",9629.34
"2017-12-01 06:32:00",9647.12
"2017-12-01 06:33:00",9655.12
"2017-12-01 06:34:00",9649.01
"2017-12-01 06:35:00",9646.85
"2017-12-01 06:36:00",9637.03
"2017-12-01 06:37:00",9628.54
"2017-12-01 06:38:00",9629.52
"2017-12-01 06:39:00",9630.19
"2017-12-01 06:40:00",9630.31
"2017-12-01 06:41:00",9622.16
"2017-12-01 06:42:00",9603.73
"2017-12-01 06:43:00",9573.32
"2017-12-01 06:44:00",9549.39
"2017-12-01 06:45:00",9548.79
"2017-12-01 06:46:00",9550.24
"2017-12-01 06:47:00",9533.78
"2017-12-01 06:48:00",9524.94
"2017-12-01 06:49:00",9510.35
"2017-12-01 06:50:00",9515.65
"2017-12-01 06:51:00",9506.55
"2017-12-01 06:52:00",9503.81
"2017-12-01 06:53:00",9501.09
"2017-12-01 06:54:00",9503.39
"2017-12-01 06:55:00",9510.22
"2017-12-01 06:56:00",9503.89
"2017-12-01 06:57:00",9486.86
"2017-12-01 06:58:00",9475.74
"2017-12-01 06:59:00",9469.66
"2017-12-01 07:00:00",9463.93
"2017-12-01 07:01:00",9461.68
"2017-12-01 07:02:00",9460.15
"2017-12-01 07:03:00",9468.95
"2017-12-01 07:04:00",9472.42
"2017-12-01 07:05:00",9477.85
"2017-12-01 07:06:00",9472.46
"2017-12-01 07:07:00",9467.62
"2017-12-01 07:08:00",9451.03
"2017-12-01 07:09:00",9448.53
"2017-12-01 07:10:00",9421.46
"2017-12-01 07:11:00",9424.17
"2017-12-01 07:12:00",9438.11
"2017-12-01 07:13:00",9454.71
"2017-12-01 07:14:00",9470.01
"2017-12-01 07:15:00",9475.04
"2017-12-01 07:16:00",9475.05
"2017-12-01 07:17:00",9492.32
"2017-12-01 07:18:00",9489.21
"2017-12-01 07:19:00",9500.95
"2017-12-01 07:20:00",9497.7
"2017-12-01 07:21:00",9500.76
"2017-12-01 07:22:00",9497.05
"2017-12-01 07:23:00",9490.49
"2017-12-01 07:24:00",9477.82
"2017-12-01 07:25:00",9473.37
"2017-12-01 07:26:00",9466.44
"2017-12-01 07:27:00",9468.79
"2017-12-01 07:28:00",9475.1
"2017-12-01 07:29:00",9482.61
"2017-12-01 07:30:00",9475.62
"2017-12-01 07:31:00",9479.23
"2017-12-01 07:32:00",9482.3
"2017-12-01 07:33:00",9487.52
"2017-12-01 07:34:00",9499.26
"2017-12-01 07:35:00",9506.75
"2017-12-01 07:36:00",9501.43
"2017-12-01 07:37:00",9512.41
"2017-12-01 07:38:00",9508.61
"2017-12-01 07:39:00",9524.61
"2017-12-01 07:40:00",9531.54
"2017-12-01 07:41:00",9537.9
"2017-12-01 07:42:00",9545.64
"2017-12-01 07:43:00",9565.35
"2017-12-01 07:44:00",9557.1
"2017-12-01 07:45:00",9558.64
"2017-12-01 07:46:00",9552.19
"2017-12-01 07:47:00",9536.46
"2017-12-01 07:48:00",9518.22
"2017-12-01 07:49:00",9525
"2017-12-01 07:50:00",9540.39
"2017-12-01 07:51:00",9542.52
"2017-12-01 07:52:00",9540.08
"2017-12-01 07:53:00",9516.32
"2017-12-01 07:54:00",9519.86
"2017-12-01 07:55:00",9522.54
"2017-12-01 07:56:00",9524.28
"2017-12-01 07:57:00",9527.53
"2017-12-01 07:58:00",9527.37
"2017-12-01 07:59:00",9531.18
"2017-12-01 08:00:00",9536.98
"2017-12-01 08:01:00",9538.68
"2017-12-01 08:02:00",9546.33
"2017-12-01 08:03:00",9550.48
"2017-12-01 08:04:00",9555.67
"2017-12-01 08:05:00",9556.63
"2017-12-01 08:06:00",9572.04
"2017-12-01 08:07:00",9606.48
"2017-12-01 08:08:00",9606.88
"2017-12-01 08:09:00",9633.2
"2017-12-01 08:10:00",9633.45
"2017-12-01 08:11:00",9652.51
"2017-12-01 08:12:00",9657.22
"2017-12-01 08:13:00",9646.03
"2017-12-01 08:14:00",9625.39
"2017-12-01 08:15:00",9612.59
"2017-12-01 08:16:00",9614.48
"2017-12-01 08:17:00",9625.53
"2017-12-01 08:18:00",9652.67
"2017-12-01 08:19:00",9668.35
"2017-12-01 08:20:00",9682.98
"2017-12-01 08:21:00",9700.59
"2017-12-01 08:22:00",9706.01
"2017-12-01 08:23:00",9715.97
"2017-12-01 08:24:00",9719.63
"2017-12-01 08:25:00",9705.91
"2017-12-01 08:26:00",9710.36
"2017-12-01 08:27:00",9735.37
"2017-12-01 08:28:00",9733.57
"2017-12-01 08:29:00",9735.5
"2017-12-01 08:30:00",9731.42
"2017-12-01 08:31:00",9734.97
"2017-12-01 08:32:00",9745.54
"2017-12-01 08:33:00",9751.26
"2017-12-01 08:34:00",9754.77
"2017-12-01 08:35:00",9751.85
"2017-12-01 08:36:00",9731.38
"2017-12-01 08:37:00",9710.1
"2017-12-01 08:38:00",9707.99
"2017-12-01 08:39:00",9723.06
"2017-12-01 08:40:00",9725.92
"2017-12-01 08:41:00",9725.28
"2017-12-01 08:42:00",9715.87
"2017-12-01 08:43:00",9705.05
"2017-12-01 08:44:00",9694.81
"2017-12-01 08:45:00",9690.51
"2017-12-01 08:46:00",9685.49
"2017-12-01 08:47:00",9708.4
"2017-12-01 08:48:00",9729.97
"2017-12-01 08:49:00",9739.19
"2017-12-01 08:50:00",9745.93
"2017-12-01 08:51:00",9760.23
"2017-12-01 08:52:00",9767.42
"2017-12-01 08:53:00",9799
"2017-12-01 08:54:00",9817.39
"2017-12-01 08:55:00",9828.79
"2017-12-01 08:56:00",9835.67
"2017-12-01 08:57:00",9839.27
"2017-12-01 08:58:00",9843.36
"2017-12-01 08:59:00",9830.61
"2017-12-01 09:00:00",9793.45
"2017-12-01 09:01:00",9792.91
"2017-12-01 09:02:00",9812.16
"2017-12-01 09:03:00",9814.72
"2017-12-01 09:04:00",9801.88
"2017-12-01 09:05:00",9777.84
"2017-12-01 09:06:00",9769.05
"2017-12-01 09:07:00",9776.62
"2017-12-01 09:08:00",9799.23
"2017-12-01 09:09:00",9799.59
"2017-12-01 09:10:00",9792.35
"2017-12-01 09:11:00",9802.31
"2017-12-01 09:12:00",9803.18
"2017-12-01 09:13:00",9811.35
"2017-12-01 09:14:00",9817.89
"2017-12-01 09:15:00",9814.37
"2017-12-01 09:16:00",9812.27
"2017-12-01 09:17:00",9802.16
"2017-12-01 09:18:00",9797.85
"2017-12-01 09:19:00",9782.9
"2017-12-01 09:20:00",9775.83
"2017-12-01 09:21:00",9779.7
"2017-12-01 09:22:00",9796.35
"2017-12-01 09:23:00",9805.45
"2017-12-01 09:24:00",9820.55
"2017-12-01 09:25:00",9811.17
"2017-12-01 09:26:00",9808.64
"2017-12-01 09:27:00",9820.13
"2017-12-01 09:28:00",9833.9
"2017-12-01 09:29:00",9854.73
"2017-12-01 09:30:00",9866.19
"2017-12-01 09:31:00",9873.08
"2017-12-01 09:32:00",9896.78
"2017-12-01 09:33:00",9902.75
"2017-12-01 09:34:00",9927.6
"2017-12-01 09:35:00",9944.07
"2017-12-01 09:36:00",9950.01
"2017-12-01 09:37:00",9955.06
"2017-12-01 09:38:00",9960.95
"2017-12-01 09:39:00",9973.09
"2017-12-01 09:40:00",9958.9
"2017-12-01 09:41:00",9963.49
"2017-12-01 09:42:00",9970.77
"2017-12-01 09:43:00",9967.33
"2017-12-01 09:44:00",9941.54
"2017-12-01 09:45:00",9932.47
"2017-12-01 09:46:00",9952.73
"2017-12-01 09:47:00",9949.2
"2017-12-01 09:48:00",9954.44
"2017-12-01 09:49:00",9959.84
"2017-12-01 09:50:00",9951.26
"2017-12-01 09:51:00",9944.27
"2017-12-01 09:52:00",9953.62
"2017-12-01 09:53:00",9967.93
"2017-12-01 09:54:00",9977.44
"2017-12-01 09:55:00",9984.08
"2017-12-01 09:56:00",10001.88
"2017-12-01 09:57:00",10029.5
"2017-12-01 09:58:00",10033.22
"2017-12-01 09:59:00",10021.38
"2017-12-01 10:00:00",10023.58
"2017-12-01 10:01:00",10034.44
"2017-12-01 10:02:00",10017
"2017-12-01 10:03:00",10012.23
"2017-12-01 10:04:00",10015.09
"2017-12-01 10:05:00",9986.95
"2017-12-01 10:06:00",9981.2
"2017-12-01 10:07:00",9976.47
"2017-12-01 10:08:00",9976.6
"2017-12-01 10:09:00",9951.56
"2017-12-01 10:10:00",9916.87
"2017-12-01 10:11:00",9910.39
"2017-12-01 10:12:00",9922.58
"2017-12-01 10:13:00",9913.17
"2017-12-01 10:14:00",9879.66
"2017-12-01 10:15:00",9882.87
"2017-12-01 10:16:00",9896.97
"2017-12-01 10:17:00",9897.14
"2017-12-01 10:18:00",9913
"2017-12-01 10:19:00",9909.18
"2017-12-01 10:20:00",9901.48
"2017-12-01 10:21:00",9885.25
"2017-12-01 10:22:00",9902.84
"2017-12-01 10:23:00",9910.79
"2017-12-01 10:24:00",9918.75
"2017-12-01 10:25:00",9922.16
"2017-12-01 10:26:00",9906.26
"2017-12-01 10:27:00",9909.2
"2017-12-01 10:28:00",9907.45
"2017-12-01 10:29:00",9885.72
"2017-12-01 10:30:00",9890.38
"2017-12-01 10:31:00",9890.15
"2017-12-01 10:32:00",9882.04
"2017-12-01 10:33:00",9890.48
"2017-12-01 10:34:00",9881.44
"2017-12-01 10:35:00",9885.03
"2017-12-01 10:36:00",9871.99
"2017-12-01 10:37:00",9859.56
"2017-12-01 10:38:00",9857.99
"2017-12-01 10:39:00",9855.82
"2017-12-01 10:40:00",9845.03
"2017-12-01 10:41:00",9842.11
"2017-12-01 10:42:00",9856.39
"2017-12-01 10:43:00",9867.5
"2017-12-01 10:44:00",9859.12
"2017-12-01 10:45:00",9852.27
"2017-12-01 10:46:00",9841.8
"2017-12-01 10:47:00",9852.04
"2017-12-01 10:48:00",9853.71
"2017-12-01 10:49:00",9860.91
"2017-12-01 10:50:00",9861.13
"2017-12-01 10:51:00",9859
"2017-12-01 10:52:00",9857.43
"2017-12-01 10:53:00",9840.98
"2017-12-01 10:54:00",9809.25
"2017-12-01 10:55:00",9792.22
"2017-12-01 10:56:00",9793.21
"2017-12-01 10:57:00",9788.17
"2017-12-01 10:58:00",9784.56
"2017-12-01 10:59:00",9781.45
"2017-12-01 11:00:00",9782.54
"2017-12-01 11:01:00",9793.39
"2017-12-01 11:02:00",9807.48
"2017-12-01 11:03:00",9829.8
"2017-12-01 11:04:00",9855.51
"2017-12-01 11:05:00",9863.1
"2017-12-01 11:06:00",9847.57
"2017-12-01 11:07:00",9843.08
"2017-12-01 11:08:00",9850.12
"2017-12-01 11:09:00",9873.27
"2017-12-01 11:10:00",9884.68
"2017-12-01 11:11:00",9884.81
"2017-12-01 11:12:00",9890.11
"2017-12-01 11:13:00",9891.28
"2017-12-01 11:14:00",9895.04
"2017-12-01 11:15:00",9886.37
"2017-12-01 11:16:00",9878.26
"2017-12-01 11:17:00",9871.81
"2017-12-01 11:18:00",9869.96
"2017-12-01 11:19:00",9879.75
"2017-12-01 11:20:00",9882.73
"2017-12-01 11:21:00",9892.34
"2017-12-01 11:22:00",9898.12
"2017-12-01 11:23:00",9919.03
"2017-12-01 11:24:00",9935.48
"2017-12-01 11:25:00",9943.58
"2017-12-01 11:26:00",9934.48
"2017-12-01 11:27:00",9933.98
"2017-12-01 11:28:00",9942.77
"2017-12-01 11:29:00",9945.39
"2017-12-01 11:30:00",9950.24
"2017-12-01 11:31:00",9945.47
"2017-12-01 11:32:00",9939.06
"2017-12-01 11:33:00",9926.77
"2017-12-01 11:34:00",9918.46
"2017-12-01 11:35:00",9911.48
"2017-12-01 11:36:00",9925.74
"2017-12-01 11:37:00",9940.38
"2017-12-01 11:38:00",9949.1
"2017-12-01 11:39:00",9949.52
"2017-12-01 11:40:00",9956.42
"2017-12-01 11:41:00",9950.51
"2017-12-01 11:42:00",9943.87
"2017-12-01 11:43:00",9946.73
"2017-12-01 11:44:00",9943.02
"2017-12-01 11:45:00",9943.37
"2017-12-01 11:46:00",9929.8
"2017-12-01 11:47:00",9912
"2017-12-01 11:48:00",9911.89
"2017-12-01 11:49:00",9909.08
"2017-12-01 11:50:00",9906.99
"2017-12-01 11:51:00",9908.45
"2017-12-01 11:52:00",9912.33
"2017-12-01 11:53:00",9920.42
"2017-12-01 11:54:00",9925.31
"2017-12-01 11:55:00",9926.94
"2017-12-01 11:56:00",9926.71
"2017-12-01 11:57:00",9925.55
"2017-12-01 11:58:00",9937.41
"2017-12-01 11:59:00",9942.38
"2017-12-01 12:00:00",9947.17
"2017-12-01 12:01:00",9958.18
"2017-12-01 12:02:00",9968.76
"2017-12-01 12:03:00",9992.14
"2017-12-01 12:04:00",10020.08
"2017-12-01 12:05:00",10035.75
"2017-12-01 12:06:00",10044.18
"2017-12-01 12:07:00",10063.81
"2017-12-01 12:08:00",10086.98
"2017-12-01 12:09:00",10108.93
"2017-12-01 12:10:00",10127.03
"2017-12-01 12:11:00",10146.55
"2017-12-01 12:12:00",10161.94
"2017-12-01 12:13:00",10172.14
"2017-12-01 12:14:00",10195
"2017-12-01 12:15:00",10222.12
"2017-12-01 12:16:00",10247.16
"2017-12-01 12:17:00",10238.48
"2017-12-01 12:18:00",10207.74
"2017-12-01 12:19:00",10212.16
"2017-12-01 12:20:00",10194.13
"2017-12-01 12:21:00",10208.43
"2017-12-01 12:22:00",10207.54
"2017-12-01 12:23:00",10193.44
"2017-12-01 12:24:00",10190.19
"2017-12-01 12:25:00",10196.3
"2017-12-01 12:26:00",10233.01
"2017-12-01 12:27:00",10255.71
"2017-12-01 12:28:00",10270.2
"2017-12-01 12:29:00",10276.38
"2017-12-01 12:30:00",10250.64
"2017-12-01 12:31:00",10253.14
"2017-12-01 12:32:00",10266.12
"2017-12-01 12:33:00",10271.97
"2017-12-01 12:34:00",10273.23
"2017-12-01 12:35:00",10267.61
"2017-12-01 12:36:00",10246.69
"2017-12-01 12:37:00",10225.96
"2017-12-01 12:38:00",10211.31
"2017-12-01 12:39:00",10195.3
"2017-12-01 12:40:00",10175.16
"2017-12-01 12:41:00",10153.55
"2017-12-01 12:42:00",10141.97
"2017-12-01 12:43:00",10154.91
"2017-12-01 12:44:00",10172.88
"2017-12-01 12:45:00",10178.85
"2017-12-01 12:46:00",10190.52
"2017-12-01 12:47:00",10193.53
"2017-12-01 12:48:00",10192.05
